,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
47,1735110161.968,5.0,0.99931014,-0.011737252,-0.035156295,-0.0023420188,14.049222,0.003190779,2.5410576,4.4532304,0.041724183,0.19588299,4.990262892414442,0.31189143077590264,0.0,10.785131656666374,0.26409940200794546,0.32772533370936596,0.008389727619000427,False
48,1735110162.018,5.0,0.9997379,-0.012914594,-0.018764077,-0.0022838714,14.27113,0.0055982065,2.5516775,4.426062,0.054671813,0.22548681,4.990262892414442,0.31189143077590264,0.0,8.988508551189751,-0.7782023667701823,0.07071829744719288,0.009128947700496982,False
49,1735110162.088,5.0,0.99963,-0.024785891,-0.010980971,-0.0022409002,14.580253,0.010137705,2.566773,4.4078426,0.07762854,0.20232788,4.990262892414442,0.0,0.31189143077590264,10.619035260740352,0.5390410179745296,0.15450314035926624,0.008571099266854964,False
50,1735110162.128,5.0,0.99943286,-0.03204532,-0.010117259,-0.0021699625,14.756396,0.013690319,2.575028,4.3993835,0.10121643,0.21418536,4.990262892414442,0.0,0.31189143077590264,10.589687050439204,0.7697122299711217,0.24864879652567887,0.00865159751668891,False
51,1735110162.168,5.0,0.99953675,-0.029152757,-0.008505487,-0.002018684,14.932211,0.018272836,2.5840697,4.391577,0.12745221,0.2370234,5.0,0.0,0.0,8.810941093107353,0.8572330114382694,0.36389309259000263,0.008202847324038115,False
52,1735110162.208,5.0,0.9998492,-0.016624302,-0.0046718363,-0.001849102,15.107759,0.023769377,2.5934463,4.3863945,0.14548814,0.22594848,5.0,0.0,0.0,8.787467551633089,0.7009758456859222,0.4270159129181908,0.006929511977028387,False
53,1735110162.248,5.0,0.99999684,0.00064279843,0.0017429978,-0.0017076122,15.283175,0.029749118,2.6018772,4.385196,0.15138152,0.1939527,5.0,0.0,0.0,8.8740581741327,0.4060174158501508,0.43402480632112705,0.004949624092352872,False
54,1735110162.298,5.0,0.99971896,0.020237066,0.012247986,-0.0015614557,15.502548,0.037147503,2.6104324,4.391271,0.14162648,0.14820272,5.0,0.0,0.0,9.027411596963054,0.014861803422513602,0.38547272854346715,0.002071477627251546,False
55,1735110162.368,5.0,0.99909884,0.032297634,0.027508685,-0.0012656245,15.810703,0.045917384,2.618703,4.4164524,0.1062859,0.0900228,5.0,0.0,0.0,9.248652468604307,-0.3059081326540555,0.29120677116947424,-0.0013703364131536818,False
56,1735110162.408,5.0,0.99892676,0.030382719,0.034946572,-0.0009841772,15.987801,0.04969931,2.6217406,4.439367,0.08299624,0.0626489,5.0,0.0,0.0,9.363282118121514,-0.3271257267898561,0.25452629417498934,-0.00257723327694626,False
57,1735110162.448,5.0,0.9988543,0.024422284,0.041149482,-0.00063124,16.165924,0.052595254,2.6237733,4.4676275,0.0625014,0.03975118,5.0,0.0,0.0,9.466651686191497,-0.26117997719057484,0.2357851418501543,-0.003185926650433952,False
58,1735110162.488,5.0,0.9987772,0.017134642,0.046372246,-0.0002649904,16.345272,0.05476553,2.6249802,4.5005045,0.046900686,0.021281835,5.0,0.0,0.0,9.556837457245573,-0.15500867611505312,0.22814821390889048,-0.0033289688730471527,False
59,1735110162.528,5.0,0.99863946,0.010785061,0.05101894,4.0825173e-05,16.526018,0.05641632,2.6255264,4.537442,0.036429524,0.006561122,5.0,0.0,0.0,9.62214156807258,-0.05292418046491495,0.11189522920710591,-0.0027870215059241483,False
60,1735110162.568,5.0,0.9984582,0.006594437,0.055115007,0.00023407595,16.708317,0.057733405,2.625544,4.5780554,0.029952306,-0.0052599185,5.0,0.0,0.0,9.676583364647655,0.01726501744324413,-0.011430900776277196,-0.0023569094216750555,False
61,1735110162.608,5.0,0.9983121,0.004775887,0.057879675,0.00029954978,16.892302,0.058842555,2.6251354,4.6216216,0.025733504,-0.014849404,5.0,0.0,0.0,9.72278823286159,0.04608020189470913,-0.12482316503650405,-0.002007205685484089,False
62,1735110162.688,5.0,0.9983668,0.005805136,0.05683364,0.00015515016,17.265644,0.060606938,2.6233647,4.711761,0.01806499,-0.028248701,5.0,0.0,0.0,9.793611572871091,0.010276261200600944,-0.25318462601651265,-0.0013267548992090994,False
63,1735110162.728,5.0,0.9985634,0.006942208,0.053131387,3.7044825e-05,17.454983,0.061232906,2.6221478,4.7547593,0.013079816,-0.032295182,5.0,0.0,0.0,9.819306377623272,-0.024993030139482324,-0.2591058077087607,-0.0009694248450506535,False
64,1735110162.768,5.0,0.99881214,0.007550812,0.048138727,-5.466293e-05,17.645979,0.06164335,2.6208029,4.7944517,0.0073590614,-0.03470137,5.0,0.0,0.0,9.838784594884288,-0.05298402691590403,-0.23648216677946596,-0.0006469219123087978,False
65,1735110162.808,5.0,0.9990599,0.0073751532,0.042718217,-0.00010385876,17.838484,0.061819036,2.6193898,4.8301096,0.0014459249,-0.0357514,5.0,0.0,0.0,9.853093420035318,-0.06695109384046359,-0.19974821429802003,-0.000389694913351106,False
66,1735110162.848,5.0,0.9992715,0.006487363,0.0376074,-0.000113707436,18.032333,0.061764665,2.6179578,4.861661,-0.0040491098,-0.035690993,5.0,0.0,0.0,9.862934123991726,-0.06641912384502702,-0.16288512243391265,-0.00020687344301951167,False
67,1735110162.888,5.0,0.9994336,0.00515869,0.033255976,-9.733238e-05,18.227367,0.061507046,2.6165457,4.8895183,-0.0086574815,-0.034796286,5.0,0.0,0.0,9.869138549972773,-0.05527519966898553,-0.13557716902702574,-9.226062770676118e-05,False
68,1735110162.928,5.0,0.99955046,0.0037238528,0.029748753,-7.034638e-05,18.423454,0.061086945,2.6151817,4.91431,-0.012158778,-0.03332456,5.0,0.0,0.0,9.872554188213561,-0.039345838708953,-0.12098186042946925,-2.922512682649904e-05,False
69,1735110162.968,5.0,0.9996344,0.0024599403,0.026927678,-4.4331402e-05,18.62048,0.060548797,2.613885,4.9366374,-0.014582086,-0.031467486,5.0,0.0,0.0,9.873836865996077,-0.0240925026229741,-0.11728418751684498,-5.349075861154509e-07,False
70,1735110163.008,5.0,0.99969816,0.0015233422,0.024521658,-2.5189323e-05,18.818357,0.059932068,2.6126676,4.956929,-0.016131075,-0.029371245,5.0,0.0,0.0,9.87349315758179,-0.013092830578658572,-0.1200092726513793,8.730680318653415e-06,False
71,1735110163.048,5.0,0.99975175,0.0009455286,0.022262182,-1.4192087e-05,19.01701,0.059266247,2.611537,4.975398,-0.017084073,-0.027141899,5.0,0.0,0.0,9.871939124115691,-0.007715074368314062,-0.12407013858936589,9.914037663505026e-06,False
72,1735110163.088,5.0,0.9998005,0.0006507476,0.019963358,-9.485175e-06,19.216366,0.0585698,2.610497,4.992076,-0.017699819,-0.02485224,5.0,0.0,0.0,9.86947955004989,-0.007156232386383263,-0.12547933380263818,9.654712225888238e-06,False
73,1735110163.128,5.0,0.99984574,0.0005125695,0.017556636,-8.07388e-06,19.416351,0.05785238,2.6095488,5.0068946,-0.018153142,-0.022556521,5.0,0.0,0.0,9.866351895705689,-0.009383106048312172,-0.12227754762769517,9.894294737044316e-06,False
74,1735110163.168,5.0,0.9998863,0.00041214164,0.01507363,-7.4253326e-06,19.616892,0.05711868,2.608692,5.019776,-0.018518914,-0.020296581,5.0,0.0,0.0,9.862760022287173,-0.012207456116549031,-0.11446069741334751,9.74729276197286e-06,False
75,1735110163.208,5.0,0.99992055,0.00027196071,0.012603868,-6.164295e-06,19.817907,0.056372073,2.6079242,5.0306926,-0.018793028,-0.018098429,5.0,0.0,0.0,9.858799243021659,-0.014041113587559143,-0.103346548792683,7.677253485220723e-06,False
